"region","id","SampleHabitat","Latitude","Longitude","ept_rich","log_ec","log_turb","slope","scale_temp","av_temp"
"NSW","-34.7742 150.3141 NSW","Riffle",-34.7742,150.3141,2.4,4.00733318523247,2.87469394517693,0.0223268856502063,-0.0872540721008177,155
"NSW","-34.77630615 146.5982441 NSW","Edge",-34.77630615,146.5982441,3.5,5.19480699017837,3.55248682920838,0.00294171970359923,0.0355809019021737,165
"NSW","-34.78126 149.12514 NSW","Edge",-34.78126,149.12514,4,8.0179667034936,3.90197266957464,0.0128188101566172,0.211221395942015,132
"NSW","-34.7832 150.3149 NSW","Edge",-34.7832,150.3149,2,4.62497281328427,0.693147180559945,0.0198249519935298,-0.0531066642966908,155
"NSW","-34.7832 150.3149 NSW","Riffle",-34.7832,150.3149,2,4.62497281328427,0.693147180559945,0.0198249519935298,-0.0531066642966908,155
"NSW","-34.7856 146.7781 NSW","Edge",-34.7856,146.7781,1,5.05305600998021,3.3499040872746,0.00345607769812254,0.0664512294803549,165
"NSW","-34.79074362 148.1113968 NSW","Edge",-34.79074362,148.1113968,3,7.56268124672188,5.19295685089021,0.0212387645046374,-0.405135299151011,152
"NSW","-34.8012 150.6607 NSW","Edge",-34.8012,150.6607,6,4.98360662170834,-2.30258509299405,0.0166099448792279,0.138487018621906,169
"NSW","-34.8012 150.6607 NSW","Riffle",-34.8012,150.6607,6,4.98360662170834,-2.30258509299405,0.0166099448792279,0.138487018621906,169
"NSW","-34.8147 146.3494 NSW","Edge",-34.8147,146.3494,1.5,4.76217393479776,4.15888308335967,0.00115682699537376,0.144118165322488,166
"NSW","-34.8209 150.1868 NSW","Edge",-34.8209,150.1868,6.75,5.36363683266868,1.07329448068382,0.025679075673816,-0.0383509872829138,142
"NSW","-34.8209 150.1868 NSW","Riffle",-34.8209,150.1868,8.6,5.17275414357269,1.55603713570699,0.025679075673816,-0.0383509872829138,142
"NSW","-34.8243 146.7671 NSW","Edge",-34.8243,146.7671,3,5.05942545826569,3.48124008933569,0.00185080749058423,0.126730325710585,165
"NSW","-34.8244 150.3868 NSW","Edge",-34.8244,150.3868,7.5,4.0342406381524,1.80005827204275,0.0600022978116386,-0.0559748384392719,159
"NSW","-34.8244 150.3868 NSW","Riffle",-34.8244,150.3868,7,4.0342406381524,1.80005827204275,0.0600022978116386,-0.0559748384392719,159
"NSW","-34.84122 148.80976 NSW","Edge",-34.84122,148.80976,4,6.98841318199959,0.955511445027436,0.0160205381371862,-0.197246159332702,138
"NSW","-34.84511 150.58976 NSW","Edge",-34.84511,150.58976,7,5.21493575760899,3.20680324363393,0.00866218797288436,-0.0606178023749461,168
"NSW","-34.84518 150.42609 NSW","Edge",-34.84518,150.42609,4,4.92725368515721,2.51769647261099,0.0528740634801724,-0.128315864295051,165
"NSW","-34.86061 146.72738 NSW","Edge",-34.86061,146.72738,1,5.04342511691925,4.66343909411207,0.00209186750395018,0.109945047499366,165
"NSW","-34.86308 150.42964 NSW","Edge",-34.86308,150.42964,4.5,4.70048036579242,3.03013370027132,0.0211273788789642,0.173079616856101,165
"NSW","-34.86429 148.35222 NSW","Edge",-34.86429,148.35222,3.5,5.39816270151775,2.37954613413017,0.0424598919735608,0.0678237635784881,152
"NSW","-34.8651 150.4336 NSW","Edge",-34.8651,150.4336,5.25,4.72738781871234,2.46809953147162,0.027516113405439,0.259967127707149,165
"NSW","-34.8651 150.4336 NSW","Riffle",-34.8651,150.4336,7,4.75359019110636,0.693147180559945,0.027516113405439,0.259967127707149,165
"NSW","-34.88117 149.06742 NSW","Edge",-34.88117,149.06742,2.5,5.56068163101553,5.84354441703136,0.0365978723100881,-0.100030335154922,132
"NSW","-34.88158596 149.0099485 NSW","Edge",-34.88158596,149.0099485,2,6.78671695060508,0.78845736036427,0.00356560056078869,-0.0145541292195424,133
"NSW","-34.90188 146.87854 NSW","Edge",-34.90188,146.87854,4,4.30406509320417,2.04122032885964,0.00244000655723471,-0.106928734484561,163
"NSW","-34.9157 148.547 NSW","Edge",-34.9157,148.547,5,5.17048399503815,4.31748811353631,0.0176894326560222,-0.2048232255244,139
"NSW","-34.9191 150.386 NSW","Edge",-34.9191,150.386,5.5,4.82028156560504,1.84054963339749,0.0163546302211704,-0.0783441003434575,158
"NSW","-34.92324 149.1788 NSW","Edge",-34.92324,149.1788,1,6.06610809010375,3.04452243772342,0.00781760493209573,-0.277927411210087,131
"NSW","-34.92792 149.83753 NSW","Edge",-34.92792,149.83753,3,5.75257263882563,4.65109911787649,0.0139009728524687,-0.336046903611537,129
"NSW","-34.92841503 146.2874562 NSW","Edge",-34.92841503,146.2874562,1.6,4.75703253529734,5.0191324243502,0.00133553589028172,0.187843556733963,166
"NSW","-34.93199 149.1502 NSW","Edge",-34.93199,149.1502,5.25,6.33771029555618,4.21950770517611,0.0134545660617806,0.00466300622958656,131
"NSW","-34.9331 150.4107 NSW","Edge",-34.9331,150.4107,7,4.85981240436167,0.262364264467491,0.0591860877444441,-0.394126480488953,158
"NSW","-34.9371 148.1629 NSW","Edge",-34.9371,148.1629,4.5,7.54194831669841,3.41114771251532,0.0401714528310553,0.0281968264181986,152
"NSW","-34.9379 146.2948 NSW","Edge",-34.9379,146.2948,3,4.70953020131233,4.01638302075239,0.000697909290538511,0.0773752154116338,166
"NSW","-34.94464 148.16829 NSW","Edge",-34.94464,148.16829,5,7.4265490723973,3.44680789291421,0.0276951479570469,-0.0412163784318278,150
"NSW","-34.9468 146.2663 NSW","Edge",-34.9468,146.2663,2.5,4.71849887129509,4.11087386417331,0.000426265554116124,0.0792022155360857,166
"NSW","-34.9482 148.5419 NSW","Edge",-34.9482,148.5419,3.75,5.36246518637179,2.00821403239147,0.141253267710053,-0.184266726914652,135
"NSW","-34.9482 148.5419 NSW","Riffle",-34.9482,148.5419,4,5.47785728038011,1.28093384546206,0.141253267710053,-0.184266726914652,135
"NSW","-34.96464 150.59653 NSW","Edge",-34.96464,150.59653,0,7.29301767977278,3.93378449720966,0.0129799659864953,-0.0604032062210188,167
"NSW","-34.9694 150.5957 NSW","Edge",-34.9694,150.5957,2.5,6.37161184723186,2.51769647261099,0.00666632822596024,0.0190298243361451,167
"NSW","-34.9706 146.79867 NSW","Edge",-34.9706,146.79867,2,4.34380542185368,3.60277675506052,0.000986624557026103,-0.0625116194418336,163
"NSW","-34.9711 150.5935 NSW","Edge",-34.9711,150.5935,8,5.8171111599632,1.93152141160321,0.00666632822596024,-0.0796233689260308,167
"NSW","-34.988 143.6338 NSW","Edge",-34.988,143.6338,1,5.23644196282995,4.1174098351531,0.000917544768847041,0.0260890386137516,166
"NSW","-34.99073 150.57745 NSW","Edge",-34.99073,150.57745,3,5.68697535633982,5.12277279403311,0.00693119633578669,-0.0318693103266824,166
"NSW","-34.9915 150.5326 NSW","Edge",-34.9915,150.5326,8,4.96284463025991,0.470003629245736,0.0208636725598398,-0.252538787318432,161
"NSW","-34.9941 148.236 NSW","Edge",-34.9941,148.236,2.5,5.70544775397526,2.77258872223978,0.0618664717921649,0.0962852207526182,152
"NSW","-34.9941 148.236 NSW","Riffle",-34.9941,148.236,4,6.13988455222626,2.56494935746154,0.0618664717921649,0.0962852207526182,152
"NSW","-34.99815 149.94546 NSW","Edge",-34.99815,149.94546,5,6.34388043412633,6.59987049921284,0.0123155647895847,-0.168043727699801,131
"NSW","-35.00296 148.42741 NSW","Edge",-35.00296,148.42741,4,7.87131120332341,2.04122032885964,0.00523300825540493,-0.142689387871701,133
"NSW","-35.00498 149.26244 NSW","Edge",-35.00498,149.26244,4,5.4553211153577,4.62497281328427,0.00764447918553099,0.359945537617297,130
"NSW","-35.01028 143.79351 NSW","Edge",-35.01028,143.79351,0,4.81218435537242,4.40060302024682,0.00181480844994877,0.220070660722739,166
"NSW","-35.0113 143.3382 NSW","Edge",-35.0113,143.3382,2.57142857142857,4.47082213345701,4.18661983833127,0.00149265137352858,0.0828565112469491,166
"NSW","-35.0192 149.6523 NSW","Edge",-35.0192,149.6523,5,6.52209279817015,3.10009228887823,0.0244045496206288,-0.221211062096551,125
"NSW","-35.02089 147.06797 NSW","Edge",-35.02089,147.06797,5,5.03043792139244,4.28771595520264,0.00376464336842113,0.0635765119376498,161
"NSW","-35.02245 143.52947 NSW","Edge",-35.02245,143.52947,1.5,6.54391184556479,2.71469474382088,0.00102382989423227,0.0414505793129293,165
"NSW","-35.0242 148.2036 NSW","Edge",-35.0242,148.2036,6.5,5.12396397940326,2.99573227355399,0.0287097908988649,-0.0607635018503773,153
"NSW","-35.0242 148.2036 NSW","Riffle",-35.0242,148.2036,7,5.12396397940326,2.99573227355399,0.0287097908988649,-0.0607635018503773,153
"NSW","-35.0279 148.1872 NSW","Edge",-35.0279,148.1872,6.5,3.8177123259569,2.80336038090653,0.0137117853940809,-0.255355070488819,153
"NSW","-35.0279 148.1872 NSW","Riffle",-35.0279,148.1872,7,4.12713438504509,3.2188758248682,0.0137117853940809,-0.255355070488819,153
"NSW","-35.02843 149.92841 NSW","Edge",-35.02843,149.92841,3,4.969813299576,5.13579843705026,0.00908639336078312,-0.290813674758406,132
"NSW","-35.03600203 147.0175444 NSW","Edge",-35.03600203,147.0175444,2.375,4.95406494260786,4.00687853644082,0.00376950567814893,0.0649986117897772,161
"NSW","-35.0381 143.5685 NSW","Edge",-35.0381,143.5685,2,6.61873898351722,3.25809653802148,0.000639824597606095,0.147129831488432,165
"NSW","-35.03897 146.16597 NSW","Edge",-35.03897,146.16597,1,4.78749174278205,4.70048036579242,0.00188514900347056,0.322081438958513,166
"NSW","-35.04255 147.11938 NSW","Edge",-35.04255,147.11938,2.5,6.47389069635227,3.98898404656427,0.00123194222367361,0.315024939127052,160
"NSW","-35.0436 147.136 NSW","Edge",-35.0436,147.136,2.5,4.8941014778403,2.95491027903374,0.00116007651641237,-0.166551022941007,160
"NSW","-35.0438 144.4467 NSW","Edge",-35.0438,144.4467,0.666666666666667,5.05412040603599,4.86239305095516,0.000512060704150238,-0.151612500451369,166
"NSW","-35.04703 144.16634 NSW","Edge",-35.04703,144.16634,2.75,5.1149953094205,4.98017608661155,0.000658353159838446,0.357502131737499,166
"NSW","-35.05642 149.87348 NSW","Edge",-35.05642,149.87348,3,5.14166355650266,2.40694510831829,0.00447962417940716,0.0757056921764981,130
"NSW","-35.0592 150.581 NSW","Edge",-35.0592,150.581,2,5.84932477994686,4.12713438504509,0.0111991122641092,-0.291245289774874,165
"NSW","-35.0599 147.0647 NSW","Edge",-35.0599,147.0647,4,5.00729639283074,3.83945231259331,0.00393742974297032,0.0711101717904362,160
"NSW","-35.06289 147.12065 NSW","Edge",-35.06289,147.12065,3.5,3.80666248977032,2.90142159408275,0.000439001011968867,-0.0327390775858157,160
"NSW","-35.0694 147.7381 NSW","Edge",-35.0694,147.7381,3,4.24849524204936,5.01063529409626,0.0338244985002588,-0.0742329564630103,156
"NSW","-35.0765 148.1056 NSW","Edge",-35.0765,148.1056,4.25,4.67749084756772,2.38646657697475,0.0559361938842599,-0.112434913413846,153
"NSW","-35.0765 148.1056 NSW","Riffle",-35.0765,148.1056,6.5,4.80811102998478,2.32727770558442,0.0559361938842599,-0.112434913413846,153
"NSW","-35.07991 148.32658 NSW","Edge",-35.07991,148.32658,4,4.77068462446567,2.84490938381941,0.0755352220518797,-0.0250540415461517,140
"NSW","-35.07991 148.32658 NSW","Riffle",-35.07991,148.32658,7,4.77068462446567,2.84490938381941,0.0755352220518797,-0.0250540415461517,140
"NSW","-35.0897 144.045 NSW","Edge",-35.0897,144.045,0.75,5.05783689558055,4.95758607300644,0.00139596015063164,-0.0715192180668151,165
"NSW","-35.09031 147.3599 NSW","Edge",-35.09031,147.3599,2,5.92692602597041,4.13676527810605,0.00317229102307916,0.283494334945085,158
"NSW","-35.09132 144.01011 NSW","Edge",-35.09132,144.01011,1,4.44265125649032,4.62497281328427,0.00104707072249662,0.30244855352077,166
"NSW","-35.0958 147.2161 NSW","Edge",-35.0958,147.2161,1.5,5.17897060891547,3.25809653802148,0.00406964017920193,-0.0448111671138529,159
"NSW","-35.0965 147.3149 NSW","Edge",-35.0965,147.3149,3.5,4.88658264542628,2.60268968544438,0.00682759613075974,-0.17582473005335,158
"NSW","-35.1031 149.88142 NSW","Edge",-35.1031,149.88142,7,6.90675477864855,4.27249074760558,0.00691754232738376,-0.127408604377587,130
"NSW","-35.1068 147.4663 NSW","Edge",-35.1068,147.4663,0,4.24849524204936,2.30258509299405,0.000878064947881546,-0.160690665659211,157
"NSW","-35.10939 147.62572 NSW","Edge",-35.10939,147.62572,4,3.98898404656427,0.78845736036427,0.0101185500902186,-0.39070417212226,154
"NSW","-35.11017 146.07587 NSW","Edge",-35.11017,146.07587,5.5,4.98360662170834,5.06953293534374,0.00176054937268657,0.893183696577027,165
"NSW","-35.11036 147.3278 NSW","Edge",-35.11036,147.3278,4,3.80666248977032,2.79116510781272,0.00327234421036956,-0.0979592802122758,158
"NSW","-35.11526543 149.2581188 NSW","Edge",-35.11526543,149.2581188,4,6.83840520084734,2.39789527279837,0.011230780640568,-0.135112321680003,129
"NSW","-35.1156 143.5709 NSW","Edge",-35.1156,143.5709,3,7.54750168281497,4.16821441078856,0.000439038877337479,-0.224638318055231,165
"NSW","-35.12043 144.10069 NSW","Edge",-35.12043,144.10069,0.666666666666667,3.97656152656572,4.07016570652494,0.0010670230789434,0.233289280265639,166
"NSW","-35.1228 145.95958 NSW","Edge",-35.1228,145.95958,4,5.12396397940326,6.68461172766793,0.00251411208817396,0.849996471614974,165
"NSW","-35.1254 147.5422 NSW","Edge",-35.1254,147.5422,4,4.95582705760126,3.55534806148941,0.00746373779539961,-0.102381394761618,154
"NSW","-35.1254 147.5422 NSW","Riffle",-35.1254,147.5422,2,4.95582705760126,3.55534806148941,0.00746373779539961,-0.102381394761618,154
"NSW","-35.1303 143.70712 NSW","Edge",-35.1303,143.70712,1,7.01211529430638,4.43675153436313,0.000698000287885962,0.679822179785422,165
"NSW","-35.1327 148.9427 NSW","Edge",-35.1327,148.9427,3.5,5.95583736946483,0.916290731874155,0.0193546009563838,0.295293753929911,136
"NSW","-35.1327 148.9427 NSW","Riffle",-35.1327,148.9427,5,5.95583736946483,0.916290731874155,0.0193546009563838,0.295293753929911,136
"NSW","-35.13401 148.88202 NSW","Edge",-35.13401,148.88202,3,5.84643877505772,1.38629436111989,0.0200116093366025,-0.138424769730248,130
"NSW","-35.13401 148.88202 NSW","Riffle",-35.13401,148.88202,3,5.84643877505772,1.38629436111989,0.0200116093366025,-0.138424769730248,130
"NSW","-35.13411 145.97745 NSW","Edge",-35.13411,145.97745,2,5.44241771052179,-1.83258146374831,0.00150127828747946,1.12579656395085,165
"NSW","-35.14589 148.68399 NSW","Edge",-35.14589,148.68399,7,4.88280192258637,0.741937344729377,0.0379415415048196,-0.291599037585732,137
"NSW","-35.14589 148.68399 NSW","Riffle",-35.14589,148.68399,9,4.88280192258637,0.741937344729377,0.0379415415048196,-0.291599037585732,137
"NSW","-35.14730597 147.8003358 NSW","Edge",-35.14730597,147.8003358,5.66666666666667,5.64779983990526,4.05294369648452,0.0104880960557823,-0.00929465901096041,154
"NSW","-35.1484 145.7726 NSW","Edge",-35.1484,145.7726,1.5,5.03695260241363,4.44851637594271,0.0014941051525219,-0.0645402447052326,165
"NSW","-35.14978 149.95791 NSW","Edge",-35.14978,149.95791,5,3.8286413964891,2.58021682959233,0.0146941667852856,-0.0119974905960687,131
"NSW","-35.14978 149.95791 NSW","Riffle",-35.14978,149.95791,8,3.8286413964891,2.58021682959233,0.0146941667852856,-0.0119974905960687,131
"NSW","-35.1498 145.9274 NSW","Edge",-35.1498,145.9274,1.5,4.53259949315326,4.07158757509948,0.0016608922130517,-0.00889800203117432,165
"NSW","-35.15191 143.38687 NSW","Edge",-35.15191,143.38687,0.5,4.18965474202643,3.8607297110406,0.00468696669742593,0.174629495872258,164
"NSW","-35.1542 150.0305 NSW","Edge",-35.1542,150.0305,5.33333333333333,3.93182563272433,1.01764322613444,0.0102646883139837,-0.223741633341663,131
"NSW","-35.1542 150.0305 NSW","Riffle",-35.1542,150.0305,8.5,3.8969093676181,0.777028664540648,0.0102646883139837,-0.223741633341663,131
"NSW","-35.1558 147.6094 NSW","Edge",-35.1558,147.6094,5,5.4380793089232,4.78749174278205,0.0219932732451384,-0.171037108911397,156
"NSW","-35.1558 147.6094 NSW","Riffle",-35.1558,147.6094,5,5.4380793089232,4.78749174278205,0.0219932732451384,-0.171037108911397,156
"NSW","-35.16016 145.9032 NSW","Edge",-35.16016,145.9032,2.5,5.10392322851981,4.61379951268615,0.000512742700549649,0.167173972064008,165
"NSW","-35.16214 143.38333 NSW","Edge",-35.16214,143.38333,3,4.07753744390572,3.55248682920838,0.00436200831032073,0.0210484236657745,164
"NSW","-35.16283 148.41611 NSW","Edge",-35.16283,148.41611,7,4.53259949315326,4.14313472639153,0.0240852332681145,-0.607832450116633,123
"NSW","-35.16283 148.41611 NSW","Riffle",-35.16283,148.41611,7,4.53259949315326,4.14313472639153,0.0240852332681145,-0.607832450116633,123
"NSW","-35.1645 148.6866 NSW","Edge",-35.1645,148.6866,6,4.60015764416455,2.77258872223978,0.0886887882857121,-0.0126476564746626,137
"NSW","-35.1645 148.6866 NSW","Riffle",-35.1645,148.6866,7.5,4.60015764416455,2.77258872223978,0.0886887882857121,-0.0126476564746626,137
"NSW","-35.17206 148.20924 NSW","Edge",-35.17206,148.20924,7.5,3.58351893845611,2.28238238567653,0.0201717670801385,-0.766420274617061,145
"NSW","-35.17254 148.22126 NSW","Edge",-35.17254,148.22126,4.5,6.33682573114644,3.17805383034795,0.0205977975315854,-0.45428594684643,145
"NSW","-35.17381 143.71887 NSW","Edge",-35.17381,143.71887,1,2.23751309625033,0.916290731874155,0.000271310836438878,0.459694770079605,164
"NSW","-35.1744 147.6732 NSW","Edge",-35.1744,147.6732,4,5.29831736654804,3.68887945411394,0.0108871957027781,-0.0783000377879659,154
"NSW","-35.1744 147.6732 NSW","Riffle",-35.1744,147.6732,4,5.29831736654804,3.68887945411394,0.0108871957027781,-0.0783000377879659,154
"NSW","-35.18321 149.60346 NSW","Edge",-35.18321,149.60346,6,6.13988455222626,2.07944154167984,0.0184640941050852,0.259921932821392,120
"NSW","-35.18593 144.69614 NSW","Edge",-35.18593,144.69614,0.5,5.42934562895444,2.39789527279837,0.000271310836438881,0.223780143567676,165
"NSW","-35.18901531 147.7482907 NSW","Edge",-35.18901531,147.7482907,5.5,5.32300997913841,4.60517018598809,0.00734251015896754,-0.219661156904149,152
"NSW","-35.1916 148.6838 NSW","Edge",-35.1916,148.6838,7.5,4.0342406381524,2.70805020110221,0.107402125292643,-0.0463287482376629,131
"NSW","-35.1916 148.6838 NSW","Riffle",-35.1916,148.6838,10,4.0342406381524,2.70805020110221,0.107402125292643,-0.0463287482376629,131
"NSW","-35.1923 150.5189 NSW","Edge",-35.1923,150.5189,3.16666666666667,5.17897060891547,1.30833281965018,0.00274264195393094,-0.233991956429251,165
"NSW","-35.196 148.9519 NSW","Edge",-35.196,148.9519,2.33333333333333,5.58098689717627,2.66258782702545,0.0454819462653724,-0.106961898555451,134
"NSW","-35.196 148.9519 NSW","Riffle",-35.196,148.9519,4,5.75574221358691,2.19722457733622,0.0454819462653724,-0.106961898555451,134
"NSW","-35.19857332 148.3495162 NSW","Edge",-35.19857332,148.3495162,8.75,5.77687802972675,2.63727001904116,0.0452084462891098,-0.154620793405354,131
"NSW","-35.19857332 148.3495162 NSW","Riffle",-35.19857332,148.3495162,8.2,5.93542315622436,2.50634193050807,0.0452084462891098,-0.154620793405354,131
"NSW","-35.20247 144.00038 NSW","Edge",-35.20247,144.00038,1,4.23410650459726,4.99721227376411,0.00043910859248656,-0.0174943418550684,165
"NSW","-35.2034 150.0507 NSW","Edge",-35.2034,150.0507,5.66666666666667,3.46573590279973,0.725937003382936,0.00724283912240152,-0.32368179816714,129
"NSW","-35.2034 150.0507 NSW","Riffle",-35.2034,150.0507,8,1.38629436111989,0.641853886172395,0.00724283912240152,-0.32368179816714,129
"NSW","-35.20807 143.75515 NSW","Edge",-35.20807,143.75515,2,4.64439089914137,4.07073469658297,0.000839531456060148,0.154227340225103,164
"NSW","-35.2086 143.8078 NSW","Edge",-35.2086,143.8078,1,5.34233425196481,4.21212759787848,0.00199761353911634,0.0468509456731749,164
"NSW","-35.21439 148.06685 NSW","Edge",-35.21439,148.06685,4.5,6.27476202124194,0,0.055221726413003,0.406472173680836,149
"NSW","-35.2202564 147.5048966 NSW","Edge",-35.2202564,147.5048966,1,6.05208916892442,6.31986860907968,0.0035915812740272,-0.320744564428689,153
"NSW","-35.22364 145.98688 NSW","Edge",-35.22364,145.98688,3,5.5683445037611,3.16124671203156,0.00142675157936609,0.022903165088243,165
"NSW","-35.2326 143.9701 NSW","Edge",-35.2326,143.9701,2.5,5.31811999384422,4.28220629939167,0.000439127672277167,0.000482410111459227,164
"NSW","-35.23305 149.62397 NSW","Edge",-35.23305,149.62397,0,5.37063802812766,5.94542060860658,0.0277206048470061,0.165197688258091,120
"NSW","-35.2331 150.4023 NSW","Edge",-35.2331,150.4023,5.71428571428571,4.83628190695148,1.88706964903238,0.0297140612248245,-0.190885592050187,160
"NSW","-35.2331 150.4023 NSW","Riffle",-35.2331,150.4023,10.5,4.72295322164447,1.84451003461358,0.0297140612248245,-0.190885592050187,160
"NSW","-35.24472 145.59096 NSW","Edge",-35.24472,145.59096,1.5,5.64544689764324,5.04985600724954,0.000542621632935615,0.175919332441905,165
"NSW","-35.2451 147.7529 NSW","Edge",-35.2451,147.7529,3.5,5.56452040732269,5.47227067367148,0.00251903890962019,-0.147981519962411,152
"NSW","-35.24842 147.92596 NSW","Edge",-35.24842,147.92596,6,5.79909265446053,3.38439026334577,0.0242985413256897,0.320855233744247,146
"NSW","-35.24842 147.92596 NSW","Riffle",-35.24842,147.92596,4,5.79909265446053,3.38439026334577,0.0242985413256897,0.320855233744247,146
"NSW","-35.25033616 149.9203818 NSW","Edge",-35.25033616,149.9203818,7,4.4188406077966,-0.693147180559945,0.0154549510947342,-0.298555040367471,129
"NSW","-35.25033616 149.9203818 NSW","Riffle",-35.25033616,149.9203818,13,4.4188406077966,-0.693147180559945,0.0154549510947342,-0.298555040367471,129
"NSW","-35.25155 148.03619 NSW","Edge",-35.25155,148.03619,6,5.28826703069454,1.96009478404727,0.0356668224949118,-0.423692482932003,144
"NSW","-35.25155 148.03619 NSW","Riffle",-35.25155,148.03619,8,5.28826703069454,1.96009478404727,0.0356668224949118,-0.423692482932003,144
"NSW","-35.2527 149.4379 NSW","Edge",-35.2527,149.4379,4,6.12686918411419,4.37575702166029,0.00606528783194464,-0.457096696144616,123
"NSW","-35.25299 143.80161 NSW","Edge",-35.25299,143.80161,2,4.77068462446567,3.67249597486341,0.000271310836438879,0.141861115345469,164
"NSW","-35.25351 143.75954 NSW","Edge",-35.25351,143.75954,3,4.89034912822175,4.68213122712422,0.000213613602632768,-0.291068701669191,164
"NSW","-35.25412 149.97412 NSW","Edge",-35.25412,149.97412,4,6.77308037565554,1.25276296849537,0.0168374634298302,-0.408381819087813,126
"NSW","-35.2542 150.2939 NSW","Edge",-35.2542,150.2939,4,5.12989871492307,1.02961941718116,0.0570712175453416,-0.432095633941582,138
"NSW","-35.25521 149.45965 NSW","Edge",-35.25521,149.45965,4,5.93489419561959,1.02961941718116,0.0085846098427936,0.471230022965414,120
"NSW","-35.25633 144.44656 NSW","Edge",-35.25633,144.44656,0,3.87120101090789,3.2846635654062,0.00251588559313461,0.192249539385709,164
"NSW","-35.2579 149.5348 NSW","Edge",-35.2579,149.5348,4,5.63657372496275,4.62888671260541,0.00830471450074488,-0.331328409250034,119
"NSW","-35.2585 150.4114 NSW","Edge",-35.2585,150.4114,7,6.2803958389602,1.38629436111989,0.0346816932134143,-0.321704954675393,161
"NSW","-35.25955 143.99816 NSW","Edge",-35.25955,143.99816,3.5,4.31748811353631,4.26549281841793,0.00235868117158212,-0.327642963758327,164
"NSW","-35.26155 148.48943 NSW","Edge",-35.26155,148.48943,11,4.48863636973214,2.70805020110221,0.0514007989667861,-0.699252548613498,113
"NSW","-35.26155 148.48943 NSW","Riffle",-35.26155,148.48943,9,4.48863636973214,2.70805020110221,0.0514007989667861,-0.699252548613498,113
"NSW","-35.2618 143.82974 NSW","Edge",-35.2618,143.82974,2.5,1.86717610851281,2.4423470353692,0.00193787561693739,0.601989293249453,164
"NSW","-35.26359 148.33984 NSW","Edge",-35.26359,148.33984,6,5.00394630594546,1.82454929205105,0.0347513002045598,0.0642921701613766,132
"NSW","-35.26359 148.33984 NSW","Riffle",-35.26359,148.33984,7,5.00394630594546,1.82454929205105,0.0347513002045598,0.0642921701613766,132
"NSW","-35.2649 150.3298 NSW","Edge",-35.2649,150.3298,1.5,3.96081316959758,1.14740245283754,0.0441517107992485,-0.226737990653344,138
"NSW","-35.2649 150.3298 NSW","Riffle",-35.2649,150.3298,1,2.70805020110221,2.50143595173921,0.0441517107992485,-0.226737990653344,138
"NSW","-35.26834 144.03651 NSW","Edge",-35.26834,144.03651,1.66666666666667,3.74557479779048,4.88280192258637,0.00083629636780814,0.211082044695771,164
"NSW","-35.27363 144.36949 NSW","Edge",-35.27363,144.36949,0,4.21950770517611,4.76217393479776,0.000640919390540355,0.284828510007317,164
"NSW","-35.27422 144.33258 NSW","Edge",-35.27422,144.33258,0,4.30406509320417,5.14166355650266,0.00193805052555473,0.109539221858606,164
"NSW","-35.2745 144.157 NSW","Edge",-35.2745,144.157,3,4.59511985013459,3.76120011569356,0.00127026955877041,-0.00181143064945007,164
"NSW","-35.2795 147.7312 NSW","Edge",-35.2795,147.7312,4,5.19295685089021,5.63478960316925,0.0024493667314301,-0.0742329564630103,152
"NSW","-35.28067 145.27033 NSW","Edge",-35.28067,145.27033,1.5,5.36129216570943,4.16200321069592,0.00104804978836132,0.00528312157479115,165
"NSW","-35.2833 145.179 NSW","Edge",-35.2833,145.179,1,5.10594547390058,4.50534985070588,0.00139614381666535,0.18131969880215,165
"NSW","-35.28471 146.59377 NSW","Edge",-35.28471,146.59377,1.5,5.41610040220442,3.16124671203156,0.00128199571812963,0.0707639762140142,162
"NSW","-35.2862 150.1983 NSW","Edge",-35.2862,150.1983,4,4.02535169073515,0.336472236621213,0.152029336916941,-0.196690842928374,128
"NSW","-35.2863 150.2005 NSW","Edge",-35.2863,150.2005,6,3.97029191355212,-1.6094379124341,0.270027221507255,-0.233785671377746,128
"NSW","-35.2901 148.2064 NSW","Edge",-35.2901,148.2064,3.5,4.47163879336357,1.77495235091167,0.0285104474853315,-0.508263784970989,143
"NSW","-35.2901 148.2064 NSW","Riffle",-35.2901,148.2064,8,4.47163879336357,1.77495235091167,0.0285104474853315,-0.508263784970989,143
"NSW","-35.30141 146.43903 NSW","Edge",-35.30141,146.43903,1.5,5.6937321388027,5.95842469302978,0.000641076925676484,1.19102779538506,163
"NSW","-35.3043 148.236 NSW","Edge",-35.3043,148.236,8.33333333333333,4.15888308335967,1.15267950993839,0.00378680575987457,-0.608917524663176,147
"NSW","-35.30969 144.97821 NSW","Edge",-35.30969,144.97821,1.66666666666667,5.51073695449927,3.9576335166802,0.00128223218110562,-0.0374075301553081,164
"NSW","-35.31142 148.46722 NSW","Edge",-35.31142,148.46722,11,4.53259949315326,3.77045944110636,0.018636743493268,-0.590212406603181,114
"NSW","-35.31142 148.46722 NSW","Riffle",-35.31142,148.46722,13,4.53259949315326,3.77045944110636,0.018636743493268,-0.590212406603181,114
"NSW","-35.3128 150.1391 NSW","Edge",-35.3128,150.1391,5.5,4.27666611901606,1.23837423104327,0.0482753410098144,-0.293582601598367,153
